clip,anger(1),disgust(2),fear(3),happiness(4),neutral(5),sadness(6),surprise(7),contempt(8),anxiety(9),helplessness(10),disappointment(11),single_label
03934.mp4,-1,0,0,0,-1,0.68,0,0,0,-1,0.72,11
03935.mp4,0,0,-1,0,0,0,0.88,-1,-1,0,0,7
03936.mp4,0,0,0,0.78,-1,-1,-1,-1,0,0,0,4
03937.mp4,0,0,0,0.86,-1,0,-1,0,0,0,0,4
03938.mp4,0,-1,0,0,0.94,0,0,-1,-1,-1,0,5
03939.mp4,0,-1,0,-1,0.97,0,-1,-1,-1,-1,-1,5
03940.mp4,0,0,0,0.86,0,0,-1,-1,0,0,0,4
03941.mp4,0,0,0,0,0.89,-1,0,0,-1,0,0,5
03942.mp4,0,-1,0,-1,0.87,0,-1,0,0,0,-1,5
03944.mp4,0,-1,0,-1,0.85,0,0,-1,0,0,0,5
03945.mp4,0,0,0,0,0.9,0,0,-1,0,-1,-1,5
03946.mp4,0,0,0,0,0.94,0,0,-1,0,0,-1,5
03947.mp4,0,0,0,0.82,0.96,0,-1,-1,0,0,0,5
03948.mp4,0,0,0,0.85,0,0,0.58,0,0,0,0,4
03949.mp4,0,0,0,-1,0.91,0,0,-1,0,0,0,5
03950.mp4,0,0,0,-1,0.89,0,0,-1,-1,-1,-1,5
03951.mp4,0,0,0,0.86,-1,0,-1,0,0,0,0,4
03952.mp4,0,0,0,-1,0.97,0,0,-1,0,0,0,5
03953.mp4,0,-1,0,0,0.91,0,0,0,-1,0,0,5
03955.mp4,0,0,0,0,0.93,-1,0,-1,0,0,0,5
03956.mp4,0,0,0,0,0.96,0,-1,-1,0,0,0,5
03957.mp4,0,0,0,0.85,0,0,0.59,0,0,0,0,4
03958.mp4,-1,-1,0,0.86,0,-1,-1,-1,-1,0,0,4
03959.mp4,0,0,0,0.87,-1,0,-1,0,-1,0,0,4
03960.mp4,0,-1,0,0,0.94,0,0,-1,0,-1,0,5
03961.mp4,0,-1,0,-1,0.92,-1,-1,0,-1,0,0,5
03962.mp4,-1,0,0,0.77,0,-1,-1,-1,0,-1,0,4
03963.mp4,0,0,0,0.89,0,0,0.48,0,0,0,0,4
03966.mp4,-1,0,0,0.76,-1,0,-1,-1,0,0,0,4
03967.mp4,0,0,0,0.8,0,0,-1,-1,0,-1,0,4
03968.mp4,0.78,-1,0,0,-1,-1,0,0,0,0,0,1
03969.mp4,0,0,0,0.83,-1,0,-1,-1,-1,-1,0,4
03970.mp4,-1,-1,0,0,0.97,0,0,-1,0,0,-1,5
03971.mp4,0,-1,-1,0,0,0.86,0,0,-1,0.75,-1,6
03972.mp4,0,0,-1,0,0,0.85,0,0,-1,-1,-1,6
03973.mp4,0,0,-1,0,0,0.84,-1,0,0,-1,0,6
03977.mp4,0,-1,0,-1,-1,0,-1,0.85,0,-1,-1,8
03978.mp4,0.85,-1,0,0,0,0,-1,-1,0,0,0,1
03979.mp4,0,0,0.73,0,-1,0.76,-1,0,-1,-1,0,6
03980.mp4,0,0,-1,0.87,0,0,-1,0,0,-1,0,4
03982.mp4,-1,-1,0,-1,0,-1,-1,-1,-1,0.8,-1,10
03983.mp4,0,0,0,0,-1,-1,0,0,0,-1,0.7,11
03986.mp4,0,-1,0.76,0,0,0,-1,0,-1,0,0,3
03987.mp4,0,0,0.77,0,0,0.73,-1,0,0.64,-1,-1,3
03988.mp4,0,0,0.78,0,0,-1,-1,0,-1,0,0,3
03989.mp4,0,0,-1,0,0,0.85,0,-1,0,-1,-1,6
03990.mp4,0,0.93,-1,-1,0,-1,-1,0,0,0,0,2
03991.mp4,0,-1,0,0.92,0,0,-1,-1,0,0,0,4
03992.mp4,0,0,0,0.9,0,0,0.48,-1,0,0,0,4
03993.mp4,-1,0,0,-1,0.96,-1,0,0,0,0,0,5
03994.mp4,0,0,0,0.79,-1,0,-1,-1,0,0,0,4
03995.mp4,0,-1,0,0.93,0,0,-1,0,0,0,0,4
03996.mp4,0,0,0,0,0.97,-1,0,-1,-1,0,0,5
03997.mp4,0,0,0,-1,-1,0,0.83,-1,0,0,0,7
03998.mp4,-1,0,0,0,0.95,0,-1,0,-1,-1,0,5
03999.mp4,0,0,0,0,0.97,-1,0,-1,-1,-1,0,5
04000.mp4,0.72,-1,0,0,-1,0,-1,0,-1,-1,-1,1
04001.mp4,0.77,-1,0,0,-1,0,-1,-1,-1,-1,-1,1
04002.mp4,-1,0,0,-1,0.97,0,0,-1,0,0,-1,5
04005.mp4,0,0,0.67,0,0,0.87,-1,0,0,-1,-1,6
04007.mp4,0,0,0,-1,-1,0,-1,-1,-1,0.85,-1,10
04008.mp4,0,-1,0.81,0,0,0,-1,0,-1,-1,0,3
04009.mp4,-1,-1,0,0,0.94,0,0,0,0,0,0,5
04010.mp4,0.87,0.63,-1,0,0,-1,0,-1,0,0,0,1
04011.mp4,0.82,-1,0,0,-1,0,-1,-1,-1,0,0,1
04012.mp4,0,-1,0,0.8,-1,0,-1,-1,0,-1,-1,4
04013.mp4,-1,-1,0,-1,-1,0,0,0.78,0,-1,0,8
04014.mp4,-1,-1,0,-1,-1,0,0,0.85,-1,0,0,8
04016.mp4,0,0,-1,0,0,-1,0.83,0,-1,-1,0,7
04017.mp4,0,-1,0,-1,-1,-1,0,-1,0,0.73,-1,10
04018.mp4,0,0,0,0.85,0,-1,-1,0,0,0,0,4
04019.mp4,-1,0,0,0,0,-1,0,0,-1,0.73,0.83,11
04020.mp4,0,0,0,0.78,0,0,-1,-1,0,0,0,4
04021.mp4,0,0,0,0.87,0,-1,-1,-1,0,0,0,4
04022.mp4,-1,-1,0,0,-1,0,0,-1,0.6,-1,0,9
04023.mp4,0.85,-1,0,0,0,0,0,-1,-1,0,0,1
04024.mp4,0.79,-1,-1,0,0,0,-1,0,0.75,0,0,1
04026.mp4,0,-1,0,0,-1,-1,0,-1,0,0.8,0,10
04027.mp4,0,0,0,0.9,0,0,-1,-1,0,0,0,4
04028.mp4,0,0,0,0,-1,-1,0,0,-1,-1,0.6,11
04029.mp4,0,-1,0,-1,0.96,0,-1,-1,0,0,0,5
04031.mp4,0,-1,0,-1,-1,0,0,0.73,-1,-1,0,8
04032.mp4,0,-1,0,0.85,0,0,-1,-1,0,0,0,4
04033.mp4,-1,0,0,-1,0.93,0,0,-1,0,0,0,5
04034.mp4,0,-1,0.61,0,0,-1,0,-1,0.62,-1,-1,9
04036.mp4,0,0,0,0,1,-1,0,-1,-1,-1,0,5
04037.mp4,0,0,0,-1,0.97,0,-1,-1,0,0,0,5
04038.mp4,0,-1,0,0.85,-1,0,-1,-1,0,0,0,4
04040.mp4,0,-1,0,0,1,0,0,-1,0,-1,0,5
04041.mp4,0,0,0,0.72,0.96,0,-1,-1,0,0,0,5
04042.mp4,0,0,0,0.85,0,0,-1,0,0,0,0,4
04043.mp4,0,0,0,0.86,-1,0,-1,-1,0,0,0,4
04044.mp4,0,0,0,0,0.98,0,0,0,0,0,0,5
04045.mp4,0,0,0,-1,0.96,0,0,-1,0,0,0,5
04061.mp4,-1,-1,-1,0,-1,0,-1,0,0.77,-1,0,9
04062.mp4,0,0,0,0.88,0,-1,-1,-1,-1,-1,0,4
04063.mp4,0.77,-1,0,0,0,0,0,-1,0.88,0,-1,9
04067.mp4,0,-1,0,0.83,-1,0,-1,-1,0,0,0,4
04074.mp4,0,0,0.67,-1,0,-1,-1,0,-1,0,0,3
04075.mp4,-1,0,0,0.81,-1,-1,-1,-1,0,-1,0,4
04076.mp4,-1,-1,0,0,-1,0,0,0.76,0,-1,0,8
04077.mp4,0,-1,0,0.84,-1,0,-1,0,0,0,-1,4
04080.mp4,-1,0,0,0,-1,0.73,0,0,-1,-1,0.63,6
04082.mp4,0,-1,0,0.77,-1,0,0,-1,0,0,0,4
04083.mp4,0,-1,0,0,0.82,0,0,-1,0,-1,-1,5
04084.mp4,-1,0,0,0,0.97,0,-1,-1,-1,0,0,5
04085.mp4,-1,-1,-1,0,0,-1,0.81,-1,-1,-1,0,7
04087.mp4,0.79,-1,0,0,-1,0,0,-1,-1,0,0,1
04090.mp4,0,0,0,0,0,-1,0,0,-1,0.78,0.83,11
04092.mp4,0,-1,0,0.85,0,0,-1,-1,0,0,0,4
04093.mp4,-1,0,0,0.9,0,0,-1,0,-1,-1,-1,4
04094.mp4,0.72,-1,-1,0,0,-1,0,0,-1,0,-1,1
04095.mp4,-1,-1,-1,0,0,0.91,-1,-1,0,0,-1,6
04096.mp4,0.74,-1,0,0,0,0,-1,-1,0,0,0,1
04097.mp4,-1,0,-1,-1,0,-1,0,-1,0,-1,0.6,11
04100.mp4,0.8,0.62,0,0,0,0,0,-1,0,0,0,1
04101.mp4,0.8,-1,-1,0,0,0.73,0,0,0,0,0.67,1
04102.mp4,0,0,0.86,0,0,-1,0.83,0,-1,0,0,3
04103.mp4,-1,-1,0,0,0.98,0,0,-1,0,0,0,5
04104.mp4,0,0,0.89,0,0,-1,-1,0,-1,-1,0,3
04105.mp4,0,0,0.88,0,0,0,0.79,0,0,0,0,3
04108.mp4,0,0,0,0,1,-1,0,0,0,-1,-1,5
04109.mp4,0,-1,0.65,0,-1,-1,-1,0,-1,-1,0,3
04111.mp4,-1,0,0.76,0,0,-1,-1,0,-1,-1,-1,3
04113.mp4,0,-1,0,0.82,0,0,-1,-1,-1,0,0,4
04114.mp4,0,0,0,0,0,0.82,0,0,-1,-1,0.62,6
04115.mp4,0,0,0,0.91,0,0,-1,0,0,0,0,4
04120.mp4,0,0,0,-1,1,0,-1,-1,0,-1,0,5
04123.mp4,0,-1,0,0.84,-1,0,-1,-1,0,0,0,4
04125.mp4,0,-1,0,0.83,0,-1,-1,-1,0,-1,0,4
04126.mp4,0,0,0,0,0.97,0,0,-1,-1,-1,-1,5
04127.mp4,-1,-1,0,0,-1,0.77,-1,0,0,-1,0.6,6
04128.mp4,0.74,-1,0,0,-1,-1,0,-1,0,-1,0,1
04129.mp4,0,-1,0,-1,-1,-1,0,-1,-1,0.77,-1,10
04130.mp4,-1,-1,0,0,-1,0.7,0,-1,-1,-1,-1,6
04132.mp4,0,0,-1,0,0,-1,-1,0,0.81,-1,0,9
04133.mp4,-1,-1,0,0.7,-1,0,-1,0.62,0,0,0,4
04135.mp4,0,-1,-1,0,0.98,-1,0,0,0,0,0,5
04137.mp4,0,-1,0,0,0.99,0,-1,-1,-1,-1,0,5
04138.mp4,0,-1,0,0.82,-1,0,-1,0,-1,0,0,4
04140.mp4,0,0,-1,0,0.92,-1,0,-1,0,0,0,5
04141.mp4,0,0,0,0,0.94,0,0,0,-1,0,0,5
04145.mp4,-1,0,-1,0,-1,-1,0,0,0.75,-1,-1,9
04146.mp4,0,0,0,0,0.94,0,0,0,0,0,0,5
04147.mp4,0,0,0,0.75,-1,-1,-1,0,0,-1,0,4
04148.mp4,0,0,0,0.84,0,0,-1,-1,0,0,0,4
04151.mp4,0,0,0,0.74,-1,0,0.8,0,0,0,0,7
04153.mp4,0,0,-1,0,0,0.77,0,0,-1,0.7,0.7,6
04154.mp4,0,0,-1,-1,0.96,0,0,0,0,0,0,5
04155.mp4,0,0,0,0.77,-1,0,-1,-1,0,-1,0,4
04156.mp4,0,0,0,0,0.94,0,0,-1,0,0,-1,5
04157.mp4,0,-1,0,0,1,-1,0,-1,0,0,0,5
04158.mp4,0,-1,0,0,1,0,0,0,0,-1,0,5
04159.mp4,0,0,0,-1,1,0,0,-1,0,0,0,5
04162.mp4,-1,0,-1,0,0,0.94,0,0,0,0.7,0,6
04163.mp4,-1,-1,0,-1,-1,0,-1,0.77,-1,0,0,8
04164.mp4,0,-1,0,0,1,0,0,-1,-1,0,0,5
04165.mp4,0,0,0.57,0,-1,0,-1,0,-1,0,0,3
04166.mp4,0,-1,0,0.92,0,0,-1,0,0,0,0,4
04167.mp4,0.93,0.76,0,0,0,0,-1,0,0,0,0,1
04168.mp4,-1,-1,0,0.82,0,0,-1,-1,0,0,0,4
04169.mp4,0,-1,0,-1,0.94,0,0,0,-1,0,0,5
04170.mp4,0,0,0,0.92,-1,0,-1,-1,0,0,0,4
04171.mp4,0,0,0,0.95,0,0,-1,0,0,0,0,4
04172.mp4,0,0,0,-1,0.98,0,-1,0,-1,-1,0,5
04173.mp4,0,0,0,0,0.99,0,0,0,0,0,0,5
04175.mp4,0,0,0,0.85,0,0,-1,0,0,0,0,4
04176.mp4,0.94,0.7,0,0,0,0,0,0,-1,0,0,1
04177.mp4,0,0,0,0.93,0,0,0.42,0,0,0,0,4
04178.mp4,0,0,0,0.88,0,0,0.73,0,0,0,0,4
04179.mp4,0,0,0,0.89,0,0,-1,0,0,0,0,4
04180.mp4,0,0,0,0,0.93,0,0,0,0,0,0,5
04181.mp4,0,0,0,-1,0.92,0,0,-1,-1,0,0,5
04182.mp4,0,0,0,0,0.93,-1,0,-1,0,0,0,5
04183.mp4,0,-1,0,0.84,-1,0,-1,-1,0,0,0,4
04184.mp4,0,-1,0,-1,-1,-1,-1,-1,0,-1,0.73,11
04186.mp4,0,-1,0,0.84,-1,0,-1,0,0,-1,0,4
04214.mp4,0.85,0.69,0,0,0,0,0,-1,0,0,0,1
04215.mp4,0.73,-1,0,-1,0,0,-1,0,-1,0,-1,1
04216.mp4,-1,-1,0,0.8,0,0,-1,0.7,0,0,0,4
04217.mp4,-1,-1,-1,-1,0,0,0.87,0,0,0,0,7
04218.mp4,0,-1,0,0.92,0,0,-1,-1,0,0,0,4
04219.mp4,0,-1,0,-1,-1,0,0,0.63,-1,0,0,8
04220.mp4,0,0,0,-1,1,0,-1,-1,0,0,0,5
04222.mp4,0.77,-1,0,0,0,0,0,-1,0,0,-1,1
04223.mp4,-1,-1,0,0,0,-1,-1,0,0.74,-1,-1,9
04224.mp4,-1,0,0,-1,-1,-1,0,0,-1,0.76,-1,10
04225.mp4,0.85,0.52,0,0,-1,0,0,-1,0,0,-1,1
04226.mp4,0,0,0,0.91,0,0,-1,-1,0,0,0,4
04227.mp4,0,0,0.73,-1,0,-1,0.83,0,-1,-1,0,7
04228.mp4,0.75,-1,-1,0,-1,0,0,-1,-1,0,-1,1
04229.mp4,0,0,0,0,0,0.87,-1,0,0,-1,-1,6
04230.mp4,0,-1,0,0.85,0,0,-1,-1,0,-1,0,4
04231.mp4,0,0,0,0.87,0,0,-1,-1,0,0,-1,4
04232.mp4,0,0,0,0.92,0,0,-1,-1,0,-1,0,4
04238.mp4,0,0,0,-1,0.92,-1,-1,-1,0,-1,-1,5
04240.mp4,0.88,-1,0,0,-1,0,-1,-1,0,0,0,1
04241.mp4,0,-1,0,0.89,0,0,0.57,0,0,0,0,4
04242.mp4,-1,-1,0,0,-1,0,-1,-1,0.85,-1,0,9
04243.mp4,0,0,0,0.89,0,0,-1,-1,0,-1,0,4
04244.mp4,0,0,0.74,0,-1,-1,-1,0,0.68,-1,0,3
04267.mp4,0,-1,0,0,-1,-1,-1,0.8,-1,-1,-1,8
04270.mp4,0,0,0,0.9,0,0,0.53,0,0,0,0,4
04271.mp4,-1,-1,0,0,-1,-1,-1,-1,0.72,-1,-1,9
04272.mp4,0,0,0,0.83,0,0,-1,-1,-1,0,0,4
04273.mp4,-1,0.68,-1,0,0,-1,0,0,0.86,0,0,9
04274.mp4,0,-1,-1,0,1,0,-1,-1,0,0,0,5
04276.mp4,-1,0,-1,0,0,-1,-1,0,0.73,-1,0,9
04277.mp4,-1,-1,0.74,0,0,-1,-1,0,-1,0,0,3
04280.mp4,0,0,0.68,0,-1,-1,-1,0,-1,0,0,3
04281.mp4,0,0,0,0.85,0,0,-1,-1,0,0,0,4
04283.mp4,0,-1,-1,-1,0.88,-1,0,0,0,-1,-1,5
04284.mp4,0,0,0,0.93,0,0,-1,0,0,0,0,4
04285.mp4,0,0,0,0.87,0,0,-1,-1,0,-1,-1,4
04286.mp4,0.75,-1,0,-1,0,-1,-1,0,-1,0,0,1
04287.mp4,-1,-1,-1,0,0,0.86,0,0,-1,0.6,-1,6
04288.mp4,0,0,-1,0.85,-1,0,-1,-1,-1,0,0,4
04289.mp4,0,0,0.81,0,0,-1,-1,0,0.73,-1,0,3
04290.mp4,0.8,-1,-1,0,0,-1,0,-1,-1,-1,0,1
04291.mp4,-1,-1,0,0,0,0.87,0,-1,0,-1,-1,6
04292.mp4,0.8,0.62,0,0,-1,0,0,-1,0,0,0,1
04293.mp4,0.86,0.67,0,0,-1,0,-1,0,0,-1,0,1
04294.mp4,-1,0.76,0,0,0,0.87,0,-1,-1,-1,0,6
04295.mp4,0,0,0.72,0,0,-1,0.9,0,0,0,0,7
04296.mp4,0,0,-1,0,0,0.84,-1,0,-1,-1,-1,6
04298.mp4,-1,-1,0,0,0.92,0,0,-1,-1,0,0,5
04299.mp4,0.8,0.62,0,-1,0,0,-1,-1,0,0,0,1
04300.mp4,0.86,-1,0,0,-1,-1,0,-1,0,0,0,1
04301.mp4,0.82,-1,-1,0,0,0,0,-1,-1,0,0,1
04303.mp4,-1,-1,-1,0,0,0.88,0,0,0,-1,-1,6
04304.mp4,-1,-1,0,0.86,0,0,-1,-1,-1,-1,0,4
04305.mp4,-1,0.66,-1,0,-1,0,-1,0,-1,-1,0,2
04306.mp4,0.88,0.56,0,0,-1,0,0,-1,0,0,0,1
04308.mp4,0,0,0,0.93,0,0,0.63,0,0,0,0,4
04309.mp4,0,0,-1,0,0,-1,-1,0,0.84,-1,0,9
04310.mp4,0,-1,0,0,1,0,0,-1,-1,-1,0,5
04311.mp4,0,0,0,0.86,0,-1,-1,0,0,-1,0,4
04313.mp4,-1,-1,-1,0,0,0.7,0,0,0.82,-1,0,9
04314.mp4,0,0,0.87,0,0,-1,-1,0,-1,-1,0,3
04315.mp4,0,-1,-1,-1,0,0,0.82,0,0,0,0,7
04317.mp4,0,-1,0,0.74,-1,0,-1,-1,0,0,0,4
04318.mp4,0,-1,-1,0,0,0.8,0,0,0,-1,-1,6
04319.mp4,0,-1,-1,0,0.94,0,-1,-1,-1,0,0,5
04320.mp4,0,0,0,0.9,0,-1,0.65,0,0,0,0,4
04321.mp4,0,0,0,-1,-1,0.8,-1,0,0,-1,0.7,6
04322.mp4,0,0.78,0,0,-1,0,-1,0.76,0,-1,0,2
04323.mp4,-1,-1,0,-1,-1,0.74,-1,0,0,-1,-1,6
04324.mp4,0,0,0,0.89,0,0,0.55,0,0,0,0,4
04326.mp4,0,0,0,0.89,0,0,-1,0,0,-1,0,4
04327.mp4,0,0,0,0.87,-1,0,-1,-1,0,0,0,4
04328.mp4,0,0,0,0.92,0,0,-1,0,0,0,0,4
04329.mp4,-1,0,-1,-1,0,0,0.89,0,0,0,0,7
04330.mp4,0,0.83,-1,0,0,-1,0,-1,0,-1,-1,2
04331.mp4,0,0,0,0.71,0,0,0.84,0,0,0,0,7
04333.mp4,0,-1,0,0,0.93,0,0,-1,0,-1,0,5
04334.mp4,0,0.7,0,0.79,0,-1,0.73,-1,-1,0,0,4
04335.mp4,0,0,0,0.89,0,0,-1,0,0,0,-1,4
04336.mp4,-1,-1,0.77,0,0,-1,-1,0,0.67,-1,0,3
04337.mp4,0,0,0,0.69,0,0,0.89,0,0,0,0,7
04338.mp4,0,0,0,0.91,0,0,-1,0,0,0,-1,4
04339.mp4,0,0,0,0.79,-1,0,-1,-1,0,0,0,4
04340.mp4,0,-1,0,-1,0.92,0,-1,0,-1,-1,-1,5
04341.mp4,0,0,0,0.84,-1,0,-1,-1,0,0,0,4
04342.mp4,0,0,0,0.9,-1,0,-1,-1,0,0,0,4
04343.mp4,0,0,0,0.85,-1,0,-1,0,0,0,0,4
04344.mp4,-1,0.86,0,0,0,0,-1,0.82,0,0,0,2
04345.mp4,0,0,0,0.75,0,0,0.78,0,0,0,0,7
04346.mp4,0,0,0,0.85,0,0,-1,0,0,0,-1,4
04347.mp4,0,-1,0,0.87,0,0,0.65,0,0,-1,0,4
04349.mp4,0,0.8,0,-1,-1,0,0,-1,0,-1,0,2
04350.mp4,-1,0.83,0,0,0,-1,0,-1,-1,-1,0,2
04352.mp4,0,-1,0,0.92,0,0,-1,-1,0,0,0,4
04353.mp4,-1,0.76,0,0,0,0.85,-1,0,0,-1,0,6
04354.mp4,-1,-1,0,0,0,0.85,-1,0,0,0.72,0,6
04356.mp4,0.86,0.56,-1,0,0,-1,0,-1,0,0,-1,1
04357.mp4,0,-1,0,-1,0,0,-1,0.82,0,-1,-1,8
04358.mp4,0,-1,0,0.8,-1,0,-1,-1,0,0,0,4
04359.mp4,0,0,0,0.92,0,0,-1,0,0,0,0,4
04360.mp4,0,0,0,0.8,0,0,0.76,0,0,0,0,4
04362.mp4,0,0,0,-1,0.94,0,-1,-1,0,0,-1,5
04363.mp4,0,0,0,0.93,0,0,-1,0,0,0,0,4
04364.mp4,0,0,0,0,-1,-1,0,0,-1,0.68,0.77,11
04365.mp4,0,0,-1,-1,0,0,0.89,0,0,0,0,7
04366.mp4,0,0,0,-1,0.97,0,0,-1,0,0,0,5
04367.mp4,0,0,0,0,0.98,0,0,0,0,0,0,5
04368.mp4,0,-1,0,-1,0.92,0,-1,-1,-1,0,0,5
04369.mp4,0,0,0,-1,1,0,0,0,0,0,0,5
04370.mp4,0,0,0,0,0.98,0,0,0,0,0,0,5
04371.mp4,0,-1,0,0,1,0,0,-1,-1,-1,0,5
04372.mp4,0,0,0,0.79,-1,0,0,0,0,0,0,4
04373.mp4,0,0,0,0.88,-1,0,-1,0,0,0,-1,4
04375.mp4,0,0,0,0,0.98,0,0,0,0,0,0,5
04376.mp4,0,0,0,0.87,0,0,-1,-1,0,0,0,4
04377.mp4,0,0,0,-1,0.91,0,-1,0,0,0,-1,5
04378.mp4,0,0,0,0.88,0,0,-1,0,0,0,0,4
04379.mp4,0,-1,0,0,-1,-1,0,-1,0.73,-1,0,9
04380.mp4,0,0,0,0.82,-1,0,-1,0,0,0,-1,4
04382.mp4,-1,0,0,0.85,0,0,-1,0,0,0,0,4
04383.mp4,0,0,0,0.77,-1,0,-1,0,0,0,-1,4
04384.mp4,-1,-1,0,0,-1,0,0,0.8,0,0,0,8
04385.mp4,-1,0,-1,0,-1,0,0,0,0.72,0.7,0,9
04386.mp4,-1,0.83,0,0,0,0,0,0.76,0,0,0,2
04387.mp4,0,0,0,-1,0.95,0,-1,-1,0,-1,0,5
04388.mp4,0,0,0,0.82,0,0,-1,0,0,0,0,4
04389.mp4,0,0,0,-1,0.97,0,-1,0,0,0,0,5
04390.mp4,0,0,0,0,0.97,-1,0,0,-1,-1,0,5
04391.mp4,0,-1,0,0.82,-1,0,-1,0,0,0,0,4
04392.mp4,0,0,0,0.88,0,0,0.56,0,0,0,0,4
04393.mp4,0,0,0,0,0.98,0,0,0,0,0,0,5
04394.mp4,0,0,0,0.88,0,0,0.47,0,0,0,0,4
04395.mp4,0,0,0,0.85,-1,-1,-1,0,0,0,0,4
04396.mp4,0,0,0,0.88,0,0,0.48,0,0,0,0,4
04397.mp4,0,0,0,-1,0,0.9,0,0,0,0.6,-1,6
04398.mp4,-1,-1,0,0,-1,0,0,-1,0,0.7,-1,10
04399.mp4,0,0,0,-1,0.9,0,-1,0,-1,0,0,5
04400.mp4,0,0,0,0.93,0,0,0.42,0,0,0,0,4
04401.mp4,0,-1,0,-1,0.98,0,-1,0,0,0,-1,5
04402.mp4,0,0,-1,0.86,0,0,-1,0,0,0,0,4
04403.mp4,0,-1,0,0.78,-1,0,-1,-1,0,0,0,4
04404.mp4,0,0,0,0.9,0,0,-1,-1,0,0,0,4
04405.mp4,0,0,0,0.94,0,0,0.5,0,0,0,0,4
04406.mp4,0,0,-1,0,0,0,0.87,0,0.6,-1,0,7
04407.mp4,0,0,0,0.9,0,-1,-1,0,0,0,0,4
04408.mp4,0,0,0,0.83,-1,0,-1,0,-1,0,0,4
04409.mp4,0,0,0,0.85,0,0,-1,-1,0,0,0,4
04410.mp4,0,0,0,0.82,-1,0,-1,0,0,0,0,4
04411.mp4,0,0,0,-1,0.97,0,-1,0,0,0,0,5
04412.mp4,0,0,0,-1,0.96,0,-1,0,0,0,0,5
04413.mp4,0,0,0,0.77,0,0,0.68,-1,-1,0,0,4
04414.mp4,0,0,0,0,1,0,0,0,0,0,0,5
04415.mp4,0,0,0,0.78,-1,0,-1,0,0,0,0,4
04416.mp4,-1,-1,0,-1,0,0.74,0,0,0,-1,0.64,6
04417.mp4,0,0,0,0.81,-1,-1,-1,0,-1,0,0,4
04418.mp4,0.91,-1,-1,0,0,0,-1,0,0,0,0,1
04419.mp4,0,0,0,0,1,0,0,0,0,0,0,5
04420.mp4,-1,-1,0,-1,0,0,0.77,-1,-1,0,0,7
04421.mp4,0,0,-1,0.84,-1,0,-1,-1,0,0,0,4
04422.mp4,0,0,0,0,0.98,0,0,0,0,0,0,5
04423.mp4,0.85,0.61,0,0,0,0,0,0,0,0,0,1
04424.mp4,-1,0,0,0.85,0,0,-1,-1,0,0,0,4
04425.mp4,0,0,0,0.85,0,0,0.42,0,0,0,0,4
04426.mp4,0,0,0,0.83,-1,0,-1,0,0,0,0,4
04427.mp4,-1,0.7,0,-1,-1,0,0,-1,-1,0,0,2
04428.mp4,0,-1,0,0,0.97,0,0,0,-1,0,0,5
04431.mp4,0,0,0,0.86,0,0,-1,0,0,0,-1,4
04433.mp4,0,0,0,0,0.93,0,0,0,-1,0,0,5
04434.mp4,-1,0.82,0,0,-1,0,0,-1,-1,0,-1,2
04435.mp4,0,0,0,-1,0.9,0,-1,0,-1,0,0,5
04437.mp4,0,0,0,0,0.95,0,0,0,-1,0,0,5
04438.mp4,0,0,0,0.8,-1,0,-1,0,0,0,-1,4
04439.mp4,0,0,0,0.84,-1,0,-1,0,0,0,0,4
04440.mp4,0,0,0,0,0.96,0,0,0,0,0,0,5
04441.mp4,0,0,0,0,0.97,0,0,0,0,0,0,5
04442.mp4,0,0,0,-1,0.96,0,-1,0,0,-1,-1,5
04443.mp4,0,0,0,0.85,0,0,-1,0,0,-1,0,4
04444.mp4,0,0,0,-1,0.95,0,-1,0,0,0,-1,5
04445.mp4,0,0,0,-1,0.98,0,-1,-1,0,0,0,5
04446.mp4,0,0,0,0.88,-1,0,-1,-1,0,0,0,4
04447.mp4,0,0,0,-1,0.96,0,0,0,0,0,-1,5
04448.mp4,0,0,0,0.85,0,0,-1,0,0,0,-1,4
04449.mp4,0,-1,0,-1,0.96,0,0,-1,0,0,0,5
04450.mp4,0,0,0,0.9,0,0,-1,-1,0,0,0,4
04452.mp4,-1,-1,0,0,0.92,0,0,-1,-1,0,0,5
04454.mp4,0,0,0,-1,0.96,0,-1,0,0,0,-1,5
04457.mp4,-1,-1,0,0,0,-1,0.78,-1,0,-1,0,7
04458.mp4,0,0,0,0,0.92,-1,0,0,-1,-1,-1,5
04459.mp4,0,-1,0,0,0.97,0,0,0,-1,-1,0,5
04460.mp4,0,0,0,0.9,0,0,-1,-1,0,0,0,4
04461.mp4,0,0,0,-1,0.88,-1,-1,0,0,-1,0,5
04462.mp4,0,0,0,0.77,-1,-1,-1,0,0,-1,0,4
04463.mp4,0,0,0,-1,0.92,-1,-1,0,0,0,0,5
04465.mp4,0,0,0,0.82,-1,0,-1,0,0,0,0,4
04466.mp4,0,0,0,-1,0.96,0,-1,0,0,0,0,5
04468.mp4,0,0,0,0,0.95,0,0,0,0,0,0,5
04469.mp4,0,0,0,-1,0.91,0,-1,0,0,0,0,5
04470.mp4,0,0,0,-1,0.91,0,-1,0,0,0,0,5
04471.mp4,0,0,0,0.78,0.96,0,-1,0,0,0,0,5
04472.mp4,0,-1,0,-1,0.92,0,-1,-1,0,0,0,5
04473.mp4,0,0,0,-1,0.95,0,-1,0,0,0,0,5
04474.mp4,0,0,0,-1,0.96,0,-1,0,0,0,0,5
04475.mp4,0,0,0,0.9,1,0,-1,0,0,0,0,5
