clip,anger(1),disgust(2),fear(3),happiness(4),neutral(5),sadness(6),surprise(7),contempt(8),anxiety(9),helplessness(10),disappointment(11),multi_label
07576.mp4,0.86,0.69,0,0,0,0,0,-1,-1,0,-1,"1,2"
07577.mp4,0,0.81,-1,0,0,-1,0,-1,0.68,-1,0,"2,9"
07578.mp4,0,0,0.76,0,0,0,0.78,0,-1,0,0,"3,7"
07583.mp4,-1,0.76,0,0,0,0,-1,0.74,-1,-1,0,"2,8"
07586.mp4,-1,0.79,0,0,0,0,0,0.72,-1,0,-1,"2,8"
07588.mp4,0,-1,0.7,0,0,0,0.82,0,0.8,0,0,"3,7,9"
07590.mp4,0,0,0,0.62,0,0,0.79,-1,0,0,0,"4,7"
07592.mp4,0,0,0,-1,0,0.79,0,0,0,0.72,-1,"6,10"
07593.mp4,0.82,0.73,0,0,0,0,-1,0,-1,0,-1,"1,2"
07595.mp4,0,-1,0,0,0,-1,0,0,0.76,0.68,-1,"9,10"
07596.mp4,-1,-1,0,0,0,0.77,0,-1,0.77,-1,0,"6,9"
07598.mp4,0,-1,0,0,0,0.88,0,0,-1,0.73,0,"6,10"
07601.mp4,0,0,0,0.75,0,0,0.85,0,0,0,0,"4,7"
07602.mp4,0.75,0.68,-1,0,0,0,-1,0,0.84,0,0,"1,2,9"
07603.mp4,0,-1,-1,0,0,0.85,0,0,0.7,-1,-1,"6,9"
07604.mp4,0,0,0,0,0,0.77,-1,0,-1,0.64,-1,"6,10"
07607.mp4,0,-1,-1,0,0,0.73,0,0,0.87,-1,0,"6,9"
07611.mp4,0.86,0.66,0,-1,0,0,0,-1,-1,0,-1,"1,2"
07613.mp4,0,-1,0,0,0,0.83,0,0,-1,0.76,0,"6,10"
07614.mp4,0.84,0.76,0,0,0,0,-1,-1,-1,0,0,"1,2"
07615.mp4,0.73,0.71,0,0,0,0,0,-1,-1,0,0,"1,2"
07616.mp4,-1,-1,0,0,0,-1,0,-1,0.83,0.72,-1,"9,10"
07617.mp4,0,0,0,0,0,-1,0,0,0.7,0.73,0.85,"9,10,11"
07620.mp4,-1,-1,0,0,0,0.82,0,-1,-1,-1,0.8,"6,11"
07621.mp4,0.88,0.65,0,0,0,0,0,-1,-1,0,0,"1,2"
07622.mp4,0.8,-1,0,0,0,0.87,0,0,-1,0,-1,"1,6"
07624.mp4,0.83,-1,0,0,0,0.87,-1,0,-1,-1,0,"1,6"
07625.mp4,0,0,0,0,0,0.85,0,0,0.68,-1,0,"6,9"
07626.mp4,0.79,0.64,0,0,0,0,0,-1,-1,0,-1,"1,2"
07627.mp4,0,0.76,-1,0,0,0.9,0,0,-1,-1,0,"2,6"
07628.mp4,0.87,0.68,0,0,0,0,0,0,-1,0,-1,"1,2"
07632.mp4,0.8,-1,0,0,0,0,0.77,0,-1,0,-1,"1,7"
07633.mp4,0.73,0.74,0,0,0,0,-1,0.9,-1,0,-1,"1,2,8"
07634.mp4,0.87,0.66,0,0,0,0,0,-1,-1,0,-1,"1,2"
07636.mp4,0.95,0.66,0,0,0,0,0,0,-1,0,0,"1,2"
07637.mp4,0.8,0.64,0,0,0,0,0,-1,-1,0,-1,"1,2"
07640.mp4,-1,-1,0,0,0,-1,0,-1,0.8,0.75,0.63,"9,10,11"
07641.mp4,0,0,-1,0,0,0.74,-1,0,0.84,-1,0,"6,9"
07642.mp4,0.92,0.68,0,0,0,0,0,0,-1,0,0,"1,2"
07643.mp4,0.93,0.68,0,0,0,0,0,0,-1,0,-1,"1,2"
07644.mp4,0.96,0.62,0,0,0,-1,0,0,-1,0,0,"1,2"
07646.mp4,0.78,-1,0,0,0,0.84,0,0,-1,-1,0,"1,6"
07648.mp4,0.83,-1,0,0,0,0.58,0,0,-1,0,0,"1,6"
07649.mp4,0.75,0.72,0,0,0,0,0,-1,-1,0,-1,"1,2"
07652.mp4,0.85,0.62,0,0,0,0,0,0,-1,0,-1,"1,2"
07653.mp4,0.88,0.67,0,0,0,0,0,0,-1,0,-1,"1,2"
07654.mp4,-1,0.85,0,0,0,0,0,0.79,0,0,0,"2,8"
07655.mp4,0,-1,0,0,0,0.74,0,0,0.86,-1,0,"6,9"
07656.mp4,0,-1,0,0,0,-1,0,0,0.82,0.71,0,"9,10"
07659.mp4,0,-1,-1,0,0,0.77,0,0,0.87,-1,-1,"6,9"
07661.mp4,0,0.76,-1,-1,0,-1,0.74,-1,-1,0,-1,"2,7"
07662.mp4,0,-1,0,0,-1,-1,0,0,0.82,0.82,0.73,"9,10,11"
07666.mp4,-1,-1,0,0,0,-1,0,-1,-1,0.76,0.97,"10,11"
07667.mp4,0,0,0,0,0,0.89,0,0,-1,0.65,-1,"6,10"
07668.mp4,-1,0.84,0,0,0,-1,0,0.71,-1,0,-1,"2,8"
07670.mp4,0.71,0.78,0,0,0,0,0,-1,-1,0,-1,"1,2"
07671.mp4,0,0,0,0,0,0.86,0,0,-1,0.67,-1,"6,10"
07677.mp4,0,-1,0,0,0,0.7,0,0,-1,0.82,0.82,"6,10,11"
07680.mp4,0.72,-1,0,0,0,0,0.86,0,-1,0,-1,"1,7"
07681.mp4,0,-1,0,0,0,0.88,0,0,-1,0.76,0,"6,10"
07682.mp4,0.89,0.74,0,0,0,0,0,-1,0.7,-1,-1,"1,2,9"
07683.mp4,-1,-1,0,0,0,0,0.81,-1,0.68,0,0,"7,9"
07687.mp4,0,0,0,0,0,0.91,0,0,-1,0.66,-1,"6,10"
07689.mp4,0,0.86,0,0,0,0,0.66,-1,-1,0,-1,"2,7"
07691.mp4,0.79,-1,0,0,0,0,-1,0,-1,0.82,-1,"1,10"
07693.mp4,-1,-1,0.66,0,0,0,0.89,0,0,0,0,"3,7"
07695.mp4,0,0.8,0,0,0,-1,0.71,-1,-1,0,-1,"2,7"
07696.mp4,0,-1,0,0,0,0.82,0,0,-1,-1,0.83,"6,11"
07697.mp4,0.83,0.74,0,0,0,-1,-1,0,-1,0,-1,"1,2"
07699.mp4,0,-1,0,-1,0,-1,0,-1,-1,0.7,0.88,"10,11"
07701.mp4,0,-1,0,-1,0,-1,-1,-1,-1,0.84,0.87,"10,11"
07703.mp4,0,-1,0,0,0,0.88,0,0,-1,0.76,0,"6,10"
07704.mp4,-1,0.82,0,0,0,-1,-1,-1,0.76,-1,-1,"2,9"
07705.mp4,0.92,0.75,0,0,0,0,0,-1,-1,-1,-1,"1,2"
07706.mp4,0,-1,0,0,0,-1,-1,0,-1,0.76,0.93,"10,11"
07708.mp4,-1,0.83,0,0,0,0,-1,-1,-1,0.77,-1,"2,10"
07711.mp4,0,0,0,0,0,0.81,0,0,-1,0.7,0,"6,10"
07712.mp4,0,0,0.81,0,0,-1,-1,-1,0.68,0,0,"3,9"
07713.mp4,0,-1,0,0,0,0.81,0,0,0.82,0.74,0,"6,9,10"
07715.mp4,-1,-1,-1,0,0,0.9,0,0,0.73,-1,-1,"6,9"
07716.mp4,0,0,-1,0,0,0.9,0,0,-1,0.75,-1,"6,10"
07718.mp4,0.8,0.64,0,0,0,0,0,-1,-1,0,-1,"1,2"
07720.mp4,-1,0,0,0,0,0.81,0,0,-1,0.68,0.83,"6,10,11"
07721.mp4,0,0,0,0,0,0.92,0,0,-1,0.75,0,"6,10"
07722.mp4,0.83,0.74,0,0,0,-1,0,0,-1,0,0,"1,2"
07725.mp4,0,0.7,0,0,0,0,0,0.81,-1,0,0,"2,8"
07731.mp4,0,0,0,0,0,0.89,0,0,-1,0.73,-1,"6,10"
07736.mp4,-1,0.7,0,0,0,0,-1,-1,0.72,-1,0,"2,9"
07739.mp4,0,-1,0,0,0,-1,-1,0,0.8,0.62,0,"9,10"
07740.mp4,0,0,0.71,0,0,0,0.89,0,-1,0,0,"3,7"
07741.mp4,-1,0.89,0,0,0,0,0,0.68,-1,-1,-1,"2,8"
07743.mp4,0.63,0.79,0,0,0,0,0,-1,-1,0,0,"1,2"
07745.mp4,0.8,-1,0,0,0,0.82,0,0,-1,0,-1,"1,6"
07746.mp4,0.75,0.74,0,0,0,-1,-1,-1,-1,0,-1,"1,2"
07747.mp4,0.84,0.77,0,0,0,0,0,-1,-1,0,-1,"1,2"
07748.mp4,0.91,0.68,0,0,0,0,0,0,-1,0,-1,"1,2"
07750.mp4,0,0.78,0,-1,0,0,-1,0.84,-1,0,0,"2,8"
07753.mp4,0,-1,0,0,0,-1,0,-1,0.86,0.76,-1,"9,10"
07754.mp4,0.7,-1,0,0,0,0.94,0,0,-1,-1,0,"1,6"
07755.mp4,0.72,0.79,0,0,0,-1,0,-1,0.8,0,0,"1,2,9"
07756.mp4,0,0,0,0,0,-1,0,-1,0.7,0.86,0.83,"9,10,11"
07757.mp4,0.86,0.78,0,0,0,-1,0,-1,-1,-1,0,"1,2"
07761.mp4,0,0,0,0,0,-1,0,0,0.68,0.73,-1,"9,10"
07762.mp4,0.79,0.8,0,0,0,0,0,0.8,0,-1,0,"1,2,8"
07763.mp4,0,-1,0,0,0,-1,0,-1,0.76,0.78,-1,"9,10"
07764.mp4,0,-1,0,0,0,0.81,0,0,-1,0.7,-1,"6,10"
07765.mp4,-1,0.81,0,0,0,-1,-1,-1,0.75,-1,-1,"2,9"
07768.mp4,0,0,0.9,0,0,-1,-1,0,0.83,0,0,"3,9"
07770.mp4,-1,-1,0,0,0,0.88,0,0,-1,0.7,0,"6,10"
07771.mp4,0.83,-1,0,0,0,0.83,0,0,-1,0,0,"1,6"
07772.mp4,-1,-1,0,0,0,-1,0,-1,-1,0.76,0.85,"10,11"
07774.mp4,0.86,0.74,0,0,0,0,0,-1,0,-1,-1,"1,2"
07775.mp4,0,0,0,0,0,0.82,0,0,0.73,0.72,-1,"6,9,10"
07777.mp4,0.87,-1,0,0,0,0.72,0,0,-1,-1,0,"1,6"
07778.mp4,0.8,0.7,0,0,0,-1,0,-1,0.85,0,-1,"1,2,9"
07781.mp4,0,-1,0.83,0,0,-1,-1,0,0.7,0,0,"3,9"
07782.mp4,0,-1,0,0,0,-1,0,-1,0.77,0.82,0,"9,10"
07785.mp4,0,-1,0,0,0,0.82,0,0,0.76,-1,-1,"6,9"
07786.mp4,0,0,0,0.7,0,-1,0.75,0,0,0,0,"4,7"
07788.mp4,0,0.76,0,-1,0,-1,0,-1,-1,0.72,-1,"2,10"
07790.mp4,0,-1,-1,0,0,-1,0.73,0,0.6,-1,-1,"7,9"
07792.mp4,0.89,0.73,0,0,0,0,0,-1,-1,0,0,"1,2"
07793.mp4,-1,0.81,0,0,0,-1,0,-1,0.68,-1,-1,"2,9"
07794.mp4,0,0,0,0,0,0.89,0,0,-1,0.6,0,"6,10"
07795.mp4,0.88,0.77,0,0,0,0,0,-1,-1,0,0,"1,2"
07796.mp4,0,-1,-1,0,0,-1,0.84,-1,0.72,0,0,"7,9"
07805.mp4,0,-1,0,0,0,0,0.81,-1,0.74,0,0,"7,9"
07806.mp4,-1,-1,0,0,0,-1,0,-1,0.88,0.74,0,"9,10"
07807.mp4,0,-1,0.8,0,0,-1,0.86,0,-1,0,0,"3,7"
07808.mp4,0.82,0.72,0,0,0,0,0,-1,-1,0,0,"1,2"
07815.mp4,0.79,-1,0,0,0,-1,0.68,-1,-1,-1,0,"1,7"
07820.mp4,0,0,0,0,0,0.86,-1,0,-1,0.64,-1,"6,10"
07824.mp4,0,-1,0,0,0,-1,0,-1,0.8,0.76,-1,"9,10"
07826.mp4,0,0,0,0,0,-1,-1,0,0.8,0.73,0.8,"9,10,11"
07827.mp4,0,0,0.86,0,0,-1,-1,0,0.67,0,0,"3,9"
07828.mp4,0.82,0.72,0,0,0,-1,0,-1,-1,0,0,"1,2"
07830.mp4,0,-1,0.83,0,0,0,0.75,0,-1,-1,0,"3,7"
07831.mp4,0.8,0.65,0,-1,0,0,0,-1,-1,0,0,"1,2"
07833.mp4,0.85,0.7,0,0,0,0,-1,0,-1,0,0,"1,2"
07834.mp4,0.89,0.65,0,0,0,0,0,-1,-1,0,-1,"1,2"
07835.mp4,0,0.63,0,0,0,0,0,0.84,-1,0,-1,"2,8"
07836.mp4,0,0.73,0,0,0,0,0,0.79,0,0,0,"2,8"
07840.mp4,0,0,0,0,0,-1,0,-1,0.74,0.7,0.85,"9,10,11"
07841.mp4,0,0,0,0,0,0.87,0,0,-1,0.68,-1,"6,10"
07842.mp4,0,-1,0,0,0,0.76,-1,0,0.73,-1,0,"6,9"
07843.mp4,0.9,0.7,-1,0,0,0,-1,0,-1,0,-1,"1,2"
07844.mp4,0.87,0.67,0,0,0,0,0,0,-1,0,-1,"1,2"
07845.mp4,0,-1,0,0.68,0,0,0.81,0,0,0,0,"4,7"
07848.mp4,0.87,0.66,0,0,0,-1,0,0,-1,0,0,"1,2"
07849.mp4,-1,-1,0,0,-1,-1,-1,-1,0.8,0.74,0.85,"9,10,11"
07850.mp4,0,0,0,0.81,0,-1,0.86,0,0,0,0,"4,7"
07853.mp4,-1,0.77,0,0,0,0,0,0.84,-1,-1,-1,"2,8"
07855.mp4,-1,0.75,0,0,0,0,0,-1,-1,-1,0.97,"2,11"
07858.mp4,0,0,0,0,0,0.9,-1,0,-1,0.72,-1,"6,10"
07860.mp4,-1,0.68,-1,0,0,0,-1,-1,0.78,0,0,"2,9"
07861.mp4,0,-1,0,0,0,0.87,0,0,0.85,0.72,-1,"6,9,10"
07862.mp4,0,0,0,0,0,-1,0.89,-1,0.68,0,-1,"7,9"
07863.mp4,0,0,0.9,0,0,0,0.86,0,-1,0,0,"3,7"
07864.mp4,-1,0.79,0,0,0,-1,0,-1,0.82,0,-1,"2,9"
07866.mp4,0,-1,-1,0,0,-1,0.81,0,0.72,0,0,"7,9"
07868.mp4,0,-1,-1,0,0,-1,0,0,0.85,0.78,0.77,"9,10,11"
07869.mp4,-1,0.74,0,0,0,0,0,-1,0.8,0,-1,"2,9"
07872.mp4,-1,-1,0,0,0,0,0,-1,-1,0.77,0.82,"10,11"
07874.mp4,-1,0,-1,0,0,0.85,-1,0,0.65,0,-1,"6,9"
07875.mp4,0,0,-1,0,0,0.79,0.82,0,-1,-1,0,"6,7"
07876.mp4,0.84,-1,-1,0,0,0.79,-1,0,-1,0,0,"1,6"
07877.mp4,-1,-1,0,0,0,-1,0.76,-1,0.7,0,0,"7,9"
07879.mp4,0.7,0.68,-1,0,0,0,0,-1,-1,0,-1,"1,2"
07880.mp4,0.84,0.7,0,0,0,0,0,0,-1,0,-1,"1,2"
07881.mp4,0,0,0,-1,0,0.91,-1,0,-1,0.7,-1,"6,10"
07882.mp4,0.89,0.73,0,0,0,0,0,-1,-1,0,0,"1,2"
07883.mp4,0,0,0,0,0,0.91,0,0,-1,0.75,-1,"6,10"
07884.mp4,0,-1,0,0,0,0.9,0,0,0.75,-1,-1,"6,9"
07886.mp4,0,0,-1,0,0,0.72,0.81,0,-1,0,0,"6,7"
07888.mp4,-1,0.81,0,0,0,-1,0,-1,-1,0.73,-1,"2,10"
07890.mp4,0.8,-1,0,0,0,0.92,0,0,-1,0,-1,"1,6"
07892.mp4,0.83,0.8,0,0,0,-1,0,-1,-1,0,-1,"1,2"
07893.mp4,-1,-1,-1,0,0,0.88,0,0,0.85,0,0,"6,9"
07894.mp4,0.89,0.65,0,0,0,0,0,0,-1,0,0,"1,2"
07895.mp4,0.75,0.74,0,0,0,0,0,0,0.82,0,-1,"1,2,9"
07896.mp4,0,-1,-1,0,0,0.71,0,0,0.78,0.68,-1,"6,9,10"
07898.mp4,0,0,0,0,0,0.86,-1,0,-1,0.8,0,"6,10"
07899.mp4,0,-1,-1,0,0,-1,0.88,0,0.82,-1,0,"7,9"
07900.mp4,0.83,0.73,0,0,0,-1,-1,-1,-1,0,0,"1,2"
07901.mp4,0,-1,0,0,0,0.87,0,0,-1,0.62,-1,"6,10"
07902.mp4,-1,0.83,0,0,0,0,0,0.72,-1,-1,-1,"2,8"
07904.mp4,0,0.74,0,0,0,-1,0,-1,0.9,-1,-1,"2,9"
07905.mp4,0.93,0.68,0,0,0,0,-1,0,-1,0,0,"1,2"
07906.mp4,-1,0.86,0,0,0,0,0,-1,0,0.75,0.72,"2,10,11"
07909.mp4,0.8,0,0,0,0,0.91,0,0,-1,-1,-1,"1,6"
07910.mp4,0,0,0,0,0,0.84,0,0,-1,0.68,-1,"6,10"
07911.mp4,0,-1,0,0,0,0.88,-1,0,-1,0.78,-1,"6,10"
07912.mp4,0,-1,0,0,-1,-1,0,0,0.8,0.74,0.8,"9,10,11"
07913.mp4,0,-1,0.77,0,0,-1,-1,0,0.84,0,0,"3,9"
07914.mp4,0,-1,0,0,0,0.8,0,-1,0.88,0.65,-1,"6,9,10"
07915.mp4,0,-1,0,0,0,0.91,0,0,-1,0.62,-1,"6,10"
07916.mp4,0,-1,-1,0,0,0.79,-1,0,0.77,-1,0,"6,9"
07918.mp4,0,-1,0,0,0,-1,-1,-1,0.73,0.68,0.77,"9,10,11"
07919.mp4,-1,0.86,0,0,0,0,0,0.78,-1,-1,-1,"2,8"
07923.mp4,0,-1,-1,0,0,0.88,-1,0,-1,0.64,-1,"6,10"
07926.mp4,0,0,0,0,0,0.89,0,0,-1,0.68,0,"6,10"
07927.mp4,0,-1,0,0,0,0.88,0,0,0.67,-1,-1,"6,9"
07928.mp4,0.67,0.82,-1,0,0,0,-1,-1,0.8,-1,-1,"1,2,9"
07930.mp4,0.87,0.8,0,0,0,0,0,-1,-1,0,0,"1,2"
07931.mp4,0.83,0.71,0,0,0,0,-1,0,-1,-1,-1,"1,2"
07932.mp4,0.85,0.78,0,0,0,-1,0,-1,0.82,0,-1,"1,2,9"
07933.mp4,0.81,0.68,0,0,0,-1,0,-1,-1,0,-1,"1,2"
07934.mp4,0,0,-1,0,0,0.9,-1,-1,0.65,-1,0,"6,9"
07936.mp4,0,-1,0,0,0,-1,0,-1,0.86,0.64,-1,"9,10"
07937.mp4,0,0.78,0,0,0,-1,-1,-1,-1,-1,0.8,"2,11"
07938.mp4,-1,-1,0,0,0,0,-1,0,-1,0.72,0.9,"10,11"
07941.mp4,0,0,0,-1,0,0.8,-1,0,-1,0.65,-1,"6,10"
07945.mp4,-1,0.7,0,0,0,-1,0,0,-1,0.68,-1,"2,10"
07946.mp4,0,0,0,0,0,0.88,0,0,-1,0.65,-1,"6,10"
07949.mp4,0.89,0.7,0,0,0,0,-1,0,-1,0,0,"1,2"
07950.mp4,-1,0.82,0,0,0,0,-1,0.76,-1,0,0,"2,8"
07951.mp4,0.75,-1,0,0,0,0,0,-1,-1,0.75,-1,"1,10"
07954.mp4,0,0.76,0,-1,0,0,0,0.72,-1,-1,-1,"2,8"
07955.mp4,-1,0.66,0,0,0,-1,-1,0,0.87,-1,0,"2,9"
07960.mp4,0.84,0.79,0,0,0,0,0,-1,-1,0,-1,"1,2"
07961.mp4,0,0,0,0,0,0.88,0,0,-1,0.7,-1,"6,10"
07964.mp4,0,-1,0,0,0,0.9,0,0,-1,0.6,0,"6,10"
07965.mp4,0.81,-1,0,0,0,0,0,-1,0.85,-1,-1,"1,9"
07966.mp4,0,-1,0,-1,0,0.79,0,-1,0.8,0.7,-1,"6,9,10"
07967.mp4,0,0,0,-1,0,-1,0,0,0.76,0.75,-1,"9,10"
07968.mp4,0,-1,0,0,0,-1,0,-1,0.85,0.62,0.8,"9,10,11"
07972.mp4,0,-1,0,0,0,0.95,0,0,-1,0.68,0,"6,10"
07973.mp4,0,-1,0,0,0,0.89,0,0,-1,0.6,0,"6,10"
07976.mp4,0,-1,0,0,0,0.92,0,0,-1,0.73,0,"6,10"
07978.mp4,0.82,0.64,0,0,0,-1,0,-1,-1,0,0,"1,2"
07979.mp4,0,0.84,0,0,0,0,0,-1,0.73,-1,-1,"2,9"
07980.mp4,-1,0.77,0,0,0,0,0.73,-1,-1,0,-1,"2,7"
07983.mp4,0.85,0.64,0,0,0,-1,0,0,-1,0,-1,"1,2"
07986.mp4,-1,-1,0.88,0,0,-1,0.82,0,-1,-1,0,"3,7"
07987.mp4,-1,0.82,0,0,0,-1,-1,-1,0.84,-1,-1,"2,9"
07988.mp4,0.91,-1,-1,0,0,0,0,-1,0.72,-1,0,"1,9"
07989.mp4,0.87,0.7,0,0,0,0,0,-1,-1,0,0,"1,2"
07990.mp4,0,-1,0.7,0,0,-1,-1,0,0.86,-1,0,"3,9"
07992.mp4,0.83,0.82,0,0,0,-1,-1,-1,-1,0,0,"1,2"
07996.mp4,-1,0.77,-1,0,0,0,-1,-1,0.8,-1,0,"2,9"
07997.mp4,0.9,0.7,-1,0,0,0,0,-1,-1,-1,-1,"1,2"
07998.mp4,0,-1,0,0,0,0.88,0,0,0.7,-1,-1,"6,9"
08000.mp4,0.89,0.72,0,0,0,0,-1,0,-1,0,0,"1,2"
08001.mp4,0,0,0,0.81,0,0,0.82,0,-1,0,0,"4,7"
08002.mp4,0,0,0.91,0,0,0,0.76,0,0,0,0,"3,7"
08004.mp4,-1,0.76,0,0,0,0,0,0.72,-1,-1,-1,"2,8"
08005.mp4,0,0,0.84,0,0,0.83,-1,0,-1,-1,0,"3,6"
08006.mp4,0.91,-1,0,0,0,0.84,0,0,-1,-1,-1,"1,6"
08007.mp4,0.85,-1,-1,0,0,0.73,0,0,-1,0,0,"1,6"
08009.mp4,-1,0,-1,-1,0,0.9,0,0,-1,0.75,0,"6,10"
08010.mp4,-1,-1,-1,0,0,0.87,0,-1,0.75,-1,0,"6,9"
08011.mp4,0,-1,-1,0,0,-1,0,-1,0.78,0.72,-1,"9,10"
08012.mp4,0,0,0.86,0,0,0.77,0,0,0,-1,0,"3,6"
08014.mp4,0.89,0.66,0,0,0,0,0,-1,-1,-1,-1,"1,2"
08016.mp4,0.75,0.8,0,0,0,0,-1,-1,0.78,0,0,"1,2,9"
08017.mp4,-1,-1,0,0,0,-1,0,-1,0.85,0.75,-1,"9,10"
08021.mp4,0,0,0.81,0,0,0,0.79,0,-1,0,0,"3,7"
08022.mp4,-1,0.76,0,0,0,0,0,0.8,0,0,-1,"2,8"
08023.mp4,0,-1,0,-1,0,0,0,-1,0.8,0.78,-1,"9,10"
08024.mp4,0.87,0.68,0,0,0,0,-1,0,-1,0,-1,"1,2"
08025.mp4,-1,-1,0,0,0,0.78,0,0,0.77,0.7,-1,"6,9,10"
08026.mp4,0.71,0,0,0,0,-1,0,-1,0.82,-1,-1,"1,9"
08027.mp4,0,-1,0,0,0,0.84,0.83,0,-1,-1,-1,"6,7"
08028.mp4,0,0,0.83,0,0,0.84,0,0,-1,-1,0,"3,6"
08029.mp4,0,0.83,0,0,0,0,0,0.77,-1,-1,-1,"2,8"
08030.mp4,0.89,0.76,0,0,0,0,-1,0,-1,0,0,"1,2"
08031.mp4,0.83,-1,0,0,0,0.89,0,0,-1,-1,0,"1,6"
08033.mp4,-1,-1,0,0,0,-1,0,-1,0.84,0.78,-1,"9,10"
08034.mp4,0,-1,0,0,0,-1,-1,-1,-1,0.72,0.77,"10,11"
08035.mp4,0,0,-1,0.7,0,-1,0.81,0,-1,-1,0,"4,7"
08036.mp4,0,0,0,0,0,0.83,0,0,0.75,-1,-1,"6,9"
08037.mp4,0.84,0.87,0,0,0,0,-1,-1,-1,0,-1,"1,2"
08038.mp4,0,-1,0,0,0,0.66,-1,0,0.8,-1,-1,"6,9"
08039.mp4,0,-1,0,0,0,-1,0.83,-1,0.82,0,0,"7,9"
08043.mp4,0,-1,0,0,0,0.82,0,0,-1,0.62,0,"6,10"
08044.mp4,0,0,-1,0,0,0.85,0,0,0.8,-1,0,"6,9"
08045.mp4,0,-1,-1,0,0,0.92,0,0,0.78,-1,0,"6,9"
08046.mp4,0,0,0,0.82,0,0,0.8,0,0,0,0,"4,7"
08049.mp4,0,-1,-1,0,0,-1,0.87,0,0.79,-1,0,"7,9"
08052.mp4,0,0,0,0,0,0.75,-1,-1,0.77,0.85,-1,"6,9,10"
08053.mp4,0,-1,0.85,0,0,-1,0,0,0.65,-1,0,"3,9"
08054.mp4,-1,0.85,0,0,0,0,0,0.74,0,0,-1,"2,8"
08055.mp4,0,0.79,-1,0,0,-1,0,-1,0.72,-1,-1,"2,9"
08056.mp4,-1,0.8,0,0,0,0.86,-1,0,-1,-1,0,"2,6"
08057.mp4,-1,-1,-1,0,0,-1,0.78,0,0.75,-1,-1,"7,9"
08058.mp4,0,0,0,0.79,0,0,0.84,0,0,0,0,"4,7"
08059.mp4,0.86,0.75,0,0,0,0,0,-1,-1,0,-1,"1,2"
08060.mp4,-1,0.83,0,0,0,-1,0,-1,-1,0.7,0.87,"2,10,11"
08061.mp4,0,-1,0,0,0,0.87,0,0,0.6,-1,0,"6,9"
08062.mp4,-1,0.89,0,0,0,-1,-1,-1,0.7,0,-1,"2,9"
08066.mp4,-1,0.86,0,-1,0,0,0,0.78,-1,-1,-1,"2,8"
08067.mp4,0,-1,0,0.81,0,0,0.8,0,0,0,0,"4,7"
08068.mp4,0,0,0.81,-1,0,0,0.82,0,0,0,0,"3,7"
08069.mp4,0,-1,0.82,0,0,0.75,-1,0,0,0,0,"3,6"
08070.mp4,0.83,0.78,0,0,0,0,0,-1,-1,0,-1,"1,2"
08071.mp4,0,-1,0.83,0,0,0.8,0,0,0.7,-1,0,"3,6,9"
08072.mp4,0,-1,0,-1,0,0.85,0,0,0.7,-1,0,"6,9"
08073.mp4,0,-1,-1,0,0,0.86,0,0,0.62,-1,-1,"6,9"
08074.mp4,0.62,-1,0,0,0,0.9,-1,0,-1,-1,-1,"1,6"
08075.mp4,0,-1,0,0,0,0.95,0,0,-1,0.72,-1,"6,10"
08076.mp4,0,0.8,-1,0,0,-1,-1,0,0.79,0,0,"2,9"
08077.mp4,0.82,0.64,0,0,0,-1,-1,-1,-1,0,-1,"1,2"
08078.mp4,0.82,0.8,0,0,0,0,0,-1,-1,0,-1,"1,2"
08080.mp4,-1,-1,0,0,0,0,-1,-1,0.88,0.76,-1,"9,10"
08081.mp4,0,-1,0,0,0,-1,0,-1,0.77,0.74,0.8,"9,10,11"
08082.mp4,0,0.74,0,0,0,-1,0,-1,0.77,-1,0,"2,9"
08084.mp4,0,-1,0.78,0,0,-1,-1,-1,0.86,-1,0,"3,9"
08085.mp4,0,0.76,0,0,0,-1,0,-1,-1,0.7,0.9,"2,10,11"
08087.mp4,0,-1,-1,0,0,-1,-1,0,0.8,0.57,0,"9,10"
08088.mp4,0,-1,0,0,0,0.92,0,0,-1,0.68,0,"6,10"
08090.mp4,-1,-1,0,0,0,0.74,0,0,0.82,0.7,-1,"6,9,10"
08091.mp4,0.91,0.69,0,0,0,0,-1,-1,0,0,0,"1,2"
08093.mp4,-1,0,0,-1,0,-1,-1,-1,-1,0.76,0.9,"10,11"
08094.mp4,0.86,0.78,-1,0,0,0,0,-1,-1,0,0,"1,2"
08095.mp4,0,-1,0,0,0,-1,0,0,0.72,0.74,0.93,"9,10,11"
08097.mp4,0.79,0.66,-1,0,0,0,0,0,0.82,0,-1,"1,2,9"
08098.mp4,-1,-1,-1,0,0,-1,0.86,0,0.78,-1,0,"7,9"
08099.mp4,0.79,-1,0,0,0,0.8,0,0,-1,0,0,"1,6"
08100.mp4,0,0,0,0,0,0.87,0,0,-1,0.65,-1,"6,10"
08101.mp4,0,-1,-1,0,0,0,0.88,0,0.6,0,0,"7,9"
08102.mp4,0,0.83,0,0,0,0,0,0.77,-1,0,-1,"2,8"
08103.mp4,0,0,0.81,0,0,0,0.93,0,-1,0,0,"3,7"
08104.mp4,0,0,0,0,0,0.86,0,0,-1,0.62,-1,"6,10"
08105.mp4,0,-1,0,0,0,0,0,-1,-1,0.74,0.9,"10,11"
08109.mp4,0,-1,0,0,0,-1,0.84,0,0.64,-1,0,"7,9"
08110.mp4,0,0,-1,0,0,-1,0.85,0,0.62,0,0,"7,9"
08111.mp4,0,0,0,0,0,0.87,-1,0,-1,0.68,-1,"6,10"
